2025.09.24,01:50,1.35252,1.35252,1.35239,1.35244,125
2025.09.24,01:55,1.35245,1.35250,1.35241,1.35243,378
2025.09.24,02:00,1.35245,1.35247,1.35237,1.35246,161
2025.09.24,02:05,1.35247,1.35249,1.35235,1.35240,225
2025.09.24,02:10,1.35238,1.35249,1.35233,1.35237,247
2025.09.24,02:15,1.35235,1.35248,1.35233,1.35233,233
2025.09.24,02:20,1.35233,1.35264,1.35227,1.35259,342
2025.09.24,02:25,1.35258,1.35262,1.35255,1.35255,136
2025.09.24,02:30,1.35256,1.35271,1.35236,1.35245,201
2025.09.24,02:35,1.35245,1.35246,1.35233,1.35236,150
2025.09.24,02:40,1.35235,1.35241,1.35226,1.35236,197
2025.09.24,02:45,1.35235,1.35244,1.35232,1.35236,223
2025.09.24,02:50,1.35236,1.35239,1.35218,1.35232,295
2025.09.24,02:55,1.35234,1.35239,1.35213,1.35236,392
2025.09.24,03:00,1.35237,1.35257,1.35208,1.35216,1241
2025.09.24,03:05,1.35216,1.35222,1.35194,1.35198,1022
2025.09.24,03:10,1.35198,1.35212,1.35185,1.35190,890
2025.09.24,03:15,1.35191,1.35197,1.35178,1.35188,604
2025.09.24,03:20,1.35188,1.35216,1.35185,1.35199,632
2025.09.24,03:25,1.35199,1.35199,1.35154,1.35161,627
2025.09.24,03:30,1.35161,1.35169,1.35147,1.35148,482
2025.09.24,03:35,1.35147,1.35158,1.35146,1.35148,420
2025.09.24,03:40,1.35146,1.35161,1.35146,1.35158,147
2025.09.24,03:45,1.35157,1.35166,1.35146,1.35147,305
2025.09.24,03:50,1.35147,1.35159,1.35136,1.35145,524
2025.09.24,03:55,1.35144,1.35155,1.35137,1.35143,397
2025.09.24,04:00,1.35144,1.35156,1.35098,1.35107,618
2025.09.24,04:05,1.35107,1.35116,1.35095,1.35116,402
2025.09.24,04:10,1.35116,1.35133,1.35112,1.35123,450
2025.09.24,04:15,1.35123,1.35127,1.35086,1.35097,629
2025.09.24,04:20,1.35095,1.35101,1.35073,1.35093,652
