"TICKET","TRANSACTION DATE","TRANSACTION TYPE","DETAILS","INSTRUMENT","PRICE","UNITS","DIRECTION","SPREAD COST","STOP LOSS","GUARANTEED STOP LOSS","TAKE PROFIT","TRAILING STOP","FINANCING","COMMISSION","GSL FEE","GSL PREMIUM","CONVERSION RATE","PL","AMOUNT","BALANCE"
"11525","2025-10-23 03:40:00 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11526","2025-10-23 03:40:00 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","10000.00","Sell","","1.33231","","1.33059","","","","","","","","",""
"11527","2025-10-23 03:40:00 -12","ORDER_FILL","MARKET_ORDER","GBP/USD","1.33155","10000.00","Sell","0.4130","","","","","0.00000","0.0000","0.0000","","","0.00000","","22120.66"
"11528","2025-10-23 03:40:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.33059","","","","","","","","","","","","","","",""
"11529","2025-10-23 03:40:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.33231","","","","","","","","","","","","","","",""
"11530","2025-10-23 03:40:00 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11531","2025-10-23 03:42:30 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/USD","1.33233","10000.00","Buy","0.5254","","","","","0.00000","0.0000","0.0000","","0.7544","-5.88400","","22114.77"
"11532","2025-10-23 03:42:30 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11533","2025-10-23 04:01:29 -12","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","364960.00","Buy","","1.16075","","1.16183","","","","","","","","",""
"11534","2025-10-23 04:01:29 -12","ORDER_FILL","MARKET_ORDER","EUR/USD","1.16144","364960.00","Buy","12.3260","","","","","0.00000","0.0000","0.0000","","","0.00000","","22114.77"
"11535","2025-10-23 04:01:29 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.16183","","","","","","","","","","","","","","",""
"11536","2025-10-23 04:01:29 -12","STOP_LOSS_ORDER","ON_FILL","","1.16075","","","","","","","","","","","","","","",""
"11537","2025-10-23 04:01:29 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11538","2025-10-23 04:01:30 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","264323.00","Sell","","1.33272","","1.33116","","","","","","","","",""
"11539","2025-10-23 04:01:30 -12","ORDER_FILL","MARKET_ORDER","GBP/USD","1.33235","264323.00","Sell","11.9028","","","","","0.00000","0.0000","0.0000","","","0.00000","","22114.77"
"11540","2025-10-23 04:01:30 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.33116","","","","","","","","","","","","","","",""
"11541","2025-10-23 04:01:30 -12","STOP_LOSS_ORDER","ON_FILL","","1.33272","","","","","","","","","","","","","","",""
"11542","2025-10-23 04:01:30 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11543","2025-10-23 04:02:37 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.16148","10000.00","Sell","0.3002","","","","","0.00000","0.0000","0.0000","","0.7467","5.07780","","22119.85"
"11544","2025-10-23 04:02:37 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11545","2025-10-23 04:10:00 -12","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","10000.00","Buy","","1.16095","","1.16202","","","","","","","","",""
"11546","2025-10-23 04:10:00 -12","ORDER_FILL","MARKET_ORDER","EUR/USD","1.16136","10000.00","Buy","0.2627","","","","","0.00000","0.0000","0.0000","","","0.00000","","22119.85"
"11547","2025-10-23 04:10:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.16202","","","","","","","","","","","","","","",""
"11548","2025-10-23 04:10:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.16095","","","","","","","","","","","","","","",""
"11549","2025-10-23 04:10:00 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11550","2025-10-23 04:10:00 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","10000.00","Sell","","1.33301","","1.33149","","","","","","","","",""
"11551","2025-10-23 04:10:00 -12","ORDER_FILL","MARKET_ORDER","GBP/USD","1.33223","10000.00","Sell","0.5254","","","","","0.00000","0.0000","0.0000","","","0.00000","","22119.85"
"11552","2025-10-23 04:10:00 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.33149","","","","","","","","","","","","","","",""
"11553","2025-10-23 04:10:00 -12","STOP_LOSS_ORDER","ON_FILL","","1.33301","","","","","","","","","","","","","","",""
"11554","2025-10-23 04:10:00 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11555","2025-10-23 04:10:04 -12","MARKET_ORDER","CLIENT_ORDER","GBP/JPY","","1769.00","Buy","","203.42200","","203.65400","","","","","","","","",""
"11556","2025-10-23 04:10:04 -12","ORDER_FILL","MARKET_ORDER","GBP/JPY","203.52700","1769.00","Buy","0.1304","","","","","0.00000","0.0000","0.0000","","","0.00000","","22119.85"
"11557","2025-10-23 04:10:04 -12","TAKE_PROFIT_ORDER","ON_FILL","","203.65400","","","","","","","","","","","","","","",""
"11558","2025-10-23 04:10:04 -12","STOP_LOSS_ORDER","ON_FILL","","203.42200","","","","","","","","","","","","","","",""
"11559","2025-10-23 04:10:04 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11560","2025-10-23 04:20:05 -12","ORDER_FILL","STOP_LOSS_ORDER","XAU/USD","4134.99000","10.00","Sell","3.1159","","","","","0.00000","0.0000","0.0000","","0.7546","-71.91130","","22047.94"
"11561","2025-10-23 04:20:05 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11562","2025-10-23 04:24:28 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","203.41900","1769.00","Sell","0.1609","","","","","0.00000","0.0000","0.0000","","0.0049","-0.94380","","22047.00"
"11563","2025-10-23 04:24:28 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11564","2025-10-23 04:45:54 -12","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.16094","10000.00","Sell","0.3379","","","","","0.00000","0.0000","0.0000","","0.7546","-3.16930","","22043.83"
"11565","2025-10-23 04:45:54 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11566","2025-10-23 04:47:10 -12","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.16075","364960.00","Sell","12.3338","","","","","0.00000","0.0000","0.0000","","0.7548","-190.06390","","21853.76"
"11567","2025-10-23 04:47:10 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11568","2025-10-23 04:50:38 -12","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.33149","10000.00","Buy","0.4882","","","","","0.00000","0.0000","0.0000","","0.7473","5.53020","","21859.29"
"11569","2025-10-23 04:50:38 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11570","2025-10-23 04:55:30 -12","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","382714.00","Buy","","1.16041","","1.16140","","","","","","","","",""
"11571","2025-10-23 04:55:30 -12","ORDER_FILL","MARKET_ORDER","EUR/USD","1.16079","382714.00","Buy","12.9341","","","","","0.00000","0.0000","0.0000","","","0.00000","","21859.29"
"11572","2025-10-23 04:55:30 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.16140","","","","","","","","","","","","","","",""
"11573","2025-10-23 04:55:30 -12","STOP_LOSS_ORDER","ON_FILL","","1.16041","","","","","","","","","","","","","","",""
"11574","2025-10-23 04:55:30 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11575","2025-10-23 04:55:31 -12","MARKET_ORDER","CLIENT_ORDER","XAU/USD","","25.00","Buy","","4124.79000","","4143.30000","","","","","","","","",""
"11576","2025-10-23 04:55:31 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11577","2025-10-23 05:08:03 -12","ORDER_FILL","STOP_LOSS_ORDER","EUR/USD","1.16041","382714.00","Sell","12.9376","","","","","0.00000","0.0000","0.0000","","0.7550","-109.79700","","21749.50"
"11578","2025-10-23 05:08:03 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11579","2025-10-23 05:08:17 -12","ORDER_FILL","STOP_LOSS_ORDER","USD/JPY","152.65400","10000.00","Sell","0.4429","","","","","0.00000","0.0000","0.0000","","0.0049","-3.46170","","21746.03"
"11580","2025-10-23 05:08:17 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11581","2025-10-23 05:09:07 -12","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","419436.00","Buy","","1.16034","","1.16124","","","","","","","","",""
"11582","2025-10-23 05:09:07 -12","ORDER_FILL","MARKET_ORDER","EUR/USD","1.16068","419436.00","Buy","14.1789","","","","","0.00000","0.0000","0.0000","","","0.00000","","21746.03"
"11583","2025-10-23 05:09:07 -12","TAKE_PROFIT_ORDER","ON_FILL","","1.16124","","","","","","","","","","","","","","",""
"11584","2025-10-23 05:09:07 -12","STOP_LOSS_ORDER","ON_FILL","","1.16034","","","","","","","","","","","","","","",""
"11585","2025-10-23 05:09:08 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11586","2025-10-23 05:09:08 -12","MARKET_ORDER","CLIENT_ORDER","XAU/USD","","27.00","Buy","","4130.59000","","4148.28000","","","","","","","","",""
"11587","2025-10-23 05:09:08 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11588","2025-10-23 05:09:59 -12","ORDER_FILL","TAKE_PROFIT_ORDER","GBP/USD","1.33116","264323.00","Buy","10.9216","","","","","0.00000","0.0000","0.0000","","0.7475","235.12170","","21981.16"
"11589","2025-10-23 05:09:59 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11590","2025-10-23 05:10:05 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","351618.00","Buy","","1.33066","","1.33189","","","","","","","","",""
"11591","2025-10-23 05:10:05 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11592","2025-10-23 05:10:05 -12","MARKET_ORDER","CLIENT_ORDER","GBP/JPY","","1278.00","Buy","","203.14100","","203.41500","","","","","","","","",""
"11593","2025-10-23 05:10:05 -12","ORDER_FILL","MARKET_ORDER","GBP/JPY","203.29700","1278.00","Buy","0.1100","","","","","0.00000","0.0000","0.0000","","","0.00000","","21981.16"
"11594","2025-10-23 05:10:05 -12","TAKE_PROFIT_ORDER","ON_FILL","","203.41500","","","","","","","","","","","","","","",""
"11595","2025-10-23 05:10:05 -12","STOP_LOSS_ORDER","ON_FILL","","203.14100","","","","","","","","","","","","","","",""
"11596","2025-10-23 05:10:05 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11597","2025-10-23 05:10:05 -12","MARKET_ORDER","CLIENT_ORDER","XAU/USD","","25.00","Buy","","4127.53000","","4146.47000","","","","","","","","",""
"11598","2025-10-23 05:10:05 -12","ORDER_FILL","MARKET_ORDER","XAU/USD","4135.15000","25.00","Buy","8.7332","","","","","0.00000","0.0000","0.0000","","","0.00000","","21981.16"
"11599","2025-10-23 05:10:05 -12","TAKE_PROFIT_ORDER","ON_FILL","","4146.47000","","","","","","","","","","","","","","",""
"11600","2025-10-23 05:10:05 -12","STOP_LOSS_ORDER","ON_FILL","","4127.53000","","","","","","","","","","","","","","",""
"11601","2025-10-23 05:10:05 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11602","2025-10-23 05:10:29 -12","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","419512.00","Buy","","1.16023","","1.16113","","","","","","","","",""
"11603","2025-10-23 05:10:29 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11604","2025-10-23 05:10:29 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","304907.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11605","2025-10-23 05:10:29 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11606","2025-10-23 05:10:30 -12","MARKET_ORDER","CLIENT_ORDER","GBP/JPY","","1869.00","Sell","","203.36400","","203.14700","","","","","","","","",""
"11607","2025-10-23 05:10:30 -12","ORDER_FILL","MARKET_ORDER","GBP/JPY","203.27100","1869.00","Sell","0.1609","","","","","0.00000","0.0000","0.0000","","0.0049","-0.16430","","21980.99"
"11608","2025-10-23 05:10:30 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11609","2025-10-23 05:10:30 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11610","2025-10-23 05:10:30 -12","TAKE_PROFIT_ORDER","ON_FILL","","203.14700","","","","","","","","","","","","","","",""
"11611","2025-10-23 05:10:30 -12","STOP_LOSS_ORDER","ON_FILL","","203.36400","","","","","","","","","","","","","","",""
"11612","2025-10-23 05:10:30 -12","MARKET_ORDER","CLIENT_ORDER","XAU/USD","","25.00","Buy","","4127.53000","","4146.47000","","","","","","","","",""
"11613","2025-10-23 05:10:30 -12","ORDER_FILL","MARKET_ORDER","XAU/USD","4136.11000","25.00","Buy","7.2307","","","","","0.00000","0.0000","0.0000","","","0.00000","","21980.99"
"11614","2025-10-23 05:10:30 -12","TAKE_PROFIT_ORDER","ON_FILL","","4146.47000","","","","","","","","","","","","","","",""
"11615","2025-10-23 05:10:30 -12","STOP_LOSS_ORDER","ON_FILL","","4127.53000","","","","","","","","","","","","","","",""
"11616","2025-10-23 05:10:30 -12","TRADE_CLIENT_EXTENSIONS_MODIFY","","","","","","","","","","","","","","","","","",""
"11617","2025-10-23 05:10:36 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","298809.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11618","2025-10-23 05:10:36 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11619","2025-10-23 05:10:41 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","292833.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11620","2025-10-23 05:10:41 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11621","2025-10-23 05:10:48 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","286976.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11622","2025-10-23 05:10:48 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11623","2025-10-23 05:10:54 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","281237.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11624","2025-10-23 05:10:54 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11625","2025-10-23 05:11:00 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","275612.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11626","2025-10-23 05:11:00 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11627","2025-10-23 05:11:06 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","270100.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11628","2025-10-23 05:11:06 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11629","2025-10-23 05:11:11 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","264698.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11630","2025-10-23 05:11:11 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11631","2025-10-23 05:11:17 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","259404.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11632","2025-10-23 05:11:17 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11633","2025-10-23 05:11:23 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","254216.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11634","2025-10-23 05:11:23 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11635","2025-10-23 05:11:29 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","249131.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11636","2025-10-23 05:11:29 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11637","2025-10-23 05:11:35 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","244149.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11638","2025-10-23 05:11:35 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11639","2025-10-23 05:11:41 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","239266.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11640","2025-10-23 05:11:41 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11641","2025-10-23 05:11:47 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","234481.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11642","2025-10-23 05:11:47 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11643","2025-10-23 05:11:57 -12","MARKET_ORDER","CLIENT_ORDER","GBP/USD","","229791.00","Sell","","1.33162","","1.33032","","","","","","","","",""
"11644","2025-10-23 05:11:57 -12","ORDER_CANCEL","INSUFFICIENT_MARGIN","","","","","","","","","","","","","","","","",""
"11645","2025-10-23 05:24:02 -12","ORDER_FILL","STOP_LOSS_ORDER","XAU/USD","4127.46000","25.00","Sell","5.6352","","","","","0.00000","0.0000","0.0000","","0.7551","-145.17230","","21835.82"
"11646","2025-10-23 05:24:02 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11647","2025-10-23 05:24:02 -12","ORDER_FILL","STOP_LOSS_ORDER","XAU/USD","4127.46000","25.00","Sell","5.6352","","","","","0.00000","0.0000","0.0000","","0.7551","-163.29520","","21672.52"
"11648","2025-10-23 05:24:02 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11649","2025-10-23 05:29:42 -12","ORDER_FILL","STOP_LOSS_ORDER","GBP/JPY","203.36500","591.00","Buy","0.0567","","","","","0.00000","0.0000","0.0000","","0.0049","-0.27460","","21672.25"
"11650","2025-10-23 05:29:42 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11651","2025-10-23 06:16:00 -12","ORDER_FILL","TAKE_PROFIT_ORDER","EUR/USD","1.16124","419436.00","Sell","14.1701","","","","","0.00000","0.0000","0.0000","","0.7470","175.45780","","21847.71"
"11652","2025-10-23 06:16:00 -12","ORDER_CANCEL","LINKED_TRADE_CLOSED","","","","","","","","","","","","","","","","",""
"11653","2025-10-23 06:28:24 -12","MARKET_ORDER","CLIENT_ORDER","EUR/USD","","416034.00","Buy","","1.16121","","1.16184","","","","","","","","",""
